original_index,question,cypher,typeql
85,List the top 5 movies with the highest votes that were released in the 1990s.,"MATCH (m:Movie)
WHERE m.released >= 1990 AND m.released < 2000
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has released $releasedm;
  $releasedm >= 1990;
  $releasedm < 2000;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
86,"Who are the first 3 people to review a movie with the tagline 'Fun, but a little far fetched'?","MATCH (p:Person)-[r:REVIEWED]->(m:Movie {tagline: 'Fun, but a little far fetched'})
RETURN p.name
ORDER BY r.rating
LIMIT 3","match
  $p isa person;
  $m isa movie, has tagline ""Fun, but a little far fetched"";
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $p has name $namep;
sort $ratingr asc;
limit 3;
fetch {
  ""name"": $namep
};"
87,Name the top 5 actors who acted in a movie released in 1999.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.released = 1999
RETURN p.name as actor, count(*) as appearances
ORDER BY appearances DESC
LIMIT 5","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has released 1999;
  $p has name $namep;
reduce $appearances = count($p) groupby $namep;
sort $appearances desc;
limit 5;
fetch {
  ""actor"": $namep,
  ""appearances"": $appearances
};"
88,Find the first 3 movies where 'Keanu Reeves' acted.,"MATCH (p:Person {name: 'Keanu Reeves'})-[:ACTED_IN]->(m:Movie)
RETURN m.title
LIMIT 3","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
89,Who are the top 3 people that follow someone born in 1961?,"MATCH (follower:Person)-[:FOLLOWS]->(followed:Person {born: 1961})
RETURN follower.name AS follower, followed.name AS followed
ORDER BY follower.name
LIMIT 3","match
  $follower isa person;
  $followed isa person, has born 1961;
  (follower: $follower, followed: $followed) isa follows;
  $follower has name $namefollower;
  $followed has name $namefollowed;
sort $namefollower asc;
limit 3;
fetch {
  ""follower"": $namefollower,
  ""followed"": $namefollowed
};"
90,List the top 3 movies with the lowest votes that a person born in 1952 acted in.,"MATCH (p:Person {born: 1952})-[:ACTED_IN]->(m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes
LIMIT 3","match
  $p isa person, has born 1952;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm asc;
limit 3;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
91,Which 3 people reviewed the movie titled 'The Matrix Revolutions'?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'The Matrix Revolutions'})
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie, has title ""The Matrix Revolutions"";
  $r (reviewer: $p, film: $m) isa reviewed;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
92,Find the first 5 people born after 1980 who directed a movie released before 2000.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE p.born > 1980 AND m.released < 2000
RETURN p.name AS director, p.born AS birthYear, m.title AS movie, m.released AS releaseYear
LIMIT 5","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  $p has born $bornp;
  $bornp > 1980;
  $m has released $releasedm;
  $releasedm < 2000;
  $p has name $namep;
  $m has title $titlem;
limit 5;
fetch {
  ""director"": $namep,
  ""birthYear"": $bornp,
  ""movie"": $titlem,
  ""releaseYear"": $releasedm
};"
94,What are the first 3 movies where someone born in 1996 acted?,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE p.born = 1996
RETURN m.title
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $p has born 1996;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
95,Who are the top 5 producers of the movie with the title 'Speed Racer'?,"MATCH (m:Movie {title: 'Speed Racer'})<-[:PRODUCED]-(p:Person)
RETURN p.name AS producer
ORDER BY p.born DESC
LIMIT 5","match
  $m isa movie, has title ""Speed Racer"";
  $p isa person;
  (producer: $p, film: $m) isa produced;
  $p has name $namep;
  $p has born $bornp;
sort $bornp desc;
limit 5;
fetch {
  ""producer"": $namep
};"
96,List the first 3 people who wrote and also reviewed the same movie.,"MATCH (p:Person)-[:WROTE]->(m:Movie)<-[:REVIEWED]-(p)
RETURN p.name AS person, m.title AS movie
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (writer: $p, film: $m) isa wrote;
  (reviewer: $p, film: $m) isa reviewed;
  $p has name $namep;
  $m has title $titlem;
limit 3;
fetch {
  ""person"": $namep,
  ""movie"": $titlem
};"
97,What are the top 5 movies with the most roles for actors born after 1970?,"MATCH (m:Movie)<-[ai:ACTED_IN]-(p:Person)
WHERE p.born > 1970
WITH m, count(ai) AS roleCount
RETURN m.title AS movie, roleCount
ORDER BY roleCount DESC
LIMIT 5","match
  $m isa movie, has title $t;
  $p isa person, has born $b;
  $b > 1970;
  (actor: $p, film: $m) isa acted_in;
reduce $roleCount = count($p) groupby $t;
sort $roleCount desc;
limit 5;
fetch {
  ""movie"": $t,
  ""roleCount"": $roleCount
};"
98,Which 3 people born before 1950 reviewed a movie with a rating less than 50?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie)
WHERE p.born < 1950 AND r.rating < 50
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $p has born $bornp;
  $bornp < 1950;
  $ratingr < 50;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
99,Name the first 5 people who acted in a movie with a tagline mentioning 'Real World'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'Real World'
RETURN p.name
LIMIT 5","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $taglinem;
  $taglinem contains ""Real World"";
  $p has name $namep;
limit 5;
fetch {
  ""name"": $namep
};"
100,What are the first 3 movies directed by someone who also reviewed them?,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)<-[:REVIEWED]-(d)
RETURN m.title
LIMIT 3","match
  $d isa person;
  $m isa movie;
  (director: $d, film: $m) isa directed;
  (reviewer: $d, film: $m) isa reviewed;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
101,List the top 5 movies with the tagline 'Welcome to the Real World' that were released after 1995.,"MATCH (m:Movie)
WHERE m.tagline = 'Welcome to the Real World' AND m.released > 1995
RETURN m.title, m.released, m.tagline
ORDER BY m.released DESC
LIMIT 5","match
  $m isa movie;
  $m has tagline ""Welcome to the Real World"";
  $m has released $releasedm;
  $releasedm > 1995;
  $m has title $titlem;
  $m has tagline $taglinem;
sort $releasedm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""released"": $releasedm,
  ""tagline"": $taglinem
};"
102,Who reviewed the movie titled 'Speed Racer' and what was their summary?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'Speed Racer'})
RETURN p.name AS reviewer, r.summary AS review_summary","match
  $p isa person;
  $m isa movie, has title ""Speed Racer"";
  $r (reviewer: $p, film: $m) isa reviewed, has summary $summaryr;
  $p has name $namep;
fetch {
  ""reviewer"": $namep,
  ""review_summary"": $summaryr
};"
103,Find the first 3 actors who acted in more than one movie with a tagline containing 'beginning'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'beginning'
WITH p, count(m) AS movieCount
WHERE movieCount > 1
RETURN p.name
LIMIT 3","match
  $p isa person, has name $n;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $tag;
  $tag like "".*beginning.*"";
reduce $movieCount = count($m) groupby $n;
match $movieCount > 1;
limit 3;
fetch {
  ""name"": $n
};"
104,List the top 5 people who produced movies that received more than 2000 votes.,"MATCH (p:Person)-[:PRODUCED]->(m:Movie)
WHERE m.votes > 2000
WITH p, count(m) AS num_movies
ORDER BY num_movies DESC
LIMIT 5
RETURN p.name AS producer, num_movies","match
  $p isa person, has name $n;
  (producer: $p, film: $m) isa produced;
  $m has votes $v;
  $v > 2000;
reduce $num_movies = count($m) groupby $n;
sort $num_movies desc;
limit 5;
fetch {
  ""producer"": $n,
  ""num_movies"": $num_movies
};"
105,Which 3 movies with a tagline containing 'journey' were reviewed with a rating above 85?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE m.tagline CONTAINS 'journey' AND r.rating > 85
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $p isa person;
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $m has tagline $taglinem;
  $taglinem contains ""journey"";
  $ratingr > 85;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
108,List the first 5 people born before 1980 who wrote a movie with a tagline mentioning 'speed'.,"MATCH (p:Person)-[:WROTE]->(m:Movie)
WHERE p.born < 1980 AND m.tagline CONTAINS 'speed'
RETURN p.name, m.title, m.tagline
LIMIT 5","match
  $p isa person;
  $m isa movie;
  (writer: $p, film: $m) isa wrote;
  $p has born $bornp;
  $bornp < 1980;
  $m has tagline $taglinem;
  $taglinem contains ""speed"";
  $p has name $namep;
  $m has title $titlem;
limit 5;
fetch {
  ""name"": $namep,
  ""title"": $titlem,
  ""tagline"": $taglinem
};"
111,What are the top 5 movies with a tagline containing 'football' that were produced by someone born after 1960?,"MATCH (m:Movie)<-[:PRODUCED]-(p:Person)
WHERE m.tagline CONTAINS 'football' AND p.born > 1960
RETURN m.title, m.tagline, m.released, p.name
ORDER BY m.released DESC
LIMIT 5","match
  $m isa movie;
  $p isa person;
  (producer: $p, film: $m) isa produced;
  $m has tagline $taglinem;
  $taglinem contains ""football"";
  $p has born $bornp;
  $bornp > 1960;
  $m has title $titlem;
  $m has released $releasedm;
  $p has name $namep;
sort $releasedm desc;
limit 5;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem,
  ""released"": $releasedm,
  ""name"": $namep
};"
113,Name the first 5 people who directed a movie with votes less than 50.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)
WHERE m.votes < 50
RETURN p.name
LIMIT 5","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  $m has votes $votesm;
  $votesm < 50;
  $p has name $namep;
limit 5;
fetch {
  ""name"": $namep
};"
114,What are the first 3 movies where 'Joel Silver' acted?,"MATCH (p:Person {name: 'Joel Silver'})-[:ACTED_IN]->(m:Movie)
RETURN m.title
LIMIT 3","match
  $p isa person, has name ""Joel Silver"";
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
115,List the top 5 movies directed by someone who also acted in them.,"MATCH (p:Person)-[:DIRECTED]->(m:Movie)<-[:ACTED_IN]-(p)
WITH m, p
ORDER BY m.votes DESC
LIMIT 5
RETURN m.title AS movie, p.name AS person","match
  $p isa person;
  $m isa movie;
  (director: $p, film: $m) isa directed;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
  $p has name $namep;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""movie"": $titlem,
  ""person"": $namep
};"
117,Find the first 3 actors who acted in a movie with a tagline containing 'Robin Williams'.,"MATCH (p:Person)-[:ACTED_IN]->(m:Movie)
WHERE m.tagline CONTAINS 'Robin Williams'
RETURN p.name
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has tagline $taglinem;
  $taglinem contains ""Robin Williams"";
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
119,Name the top 5 directors of movies that have a tagline mentioning 'Real World'.,"MATCH (m:Movie)
WHERE m.tagline CONTAINS 'Real World'
WITH m
MATCH (d:Person)-[:DIRECTED]->(m)
RETURN d.name AS director, count(m) AS num_movies
ORDER BY num_movies DESC
LIMIT 5","match
  $m isa movie;
  $d isa person;
  (director: $d, film: $m) isa directed;
  $m has tagline $taglinem;
  $taglinem contains ""Real World"";
  $d has name $named;
reduce $num_movies = count($m) groupby $named;
sort $num_movies desc;
limit 5;
fetch {
  ""director"": $named,
  ""num_movies"": $num_movies
};"
120,What are the first 3 movies with a tagline containing 'fun' that were directed by someone born after 1970?,"MATCH (m:Movie)<-[:DIRECTED]-(d:Person)
WHERE m.tagline CONTAINS 'fun' AND d.born > 1970
RETURN m.title
LIMIT 3","match
  $m isa movie;
  $d isa person;
  (director: $d, film: $m) isa directed;
  $m has tagline $taglinem;
  $taglinem contains ""fun"";
  $d has born $bornd;
  $bornd > 1970;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
123,Find the first 3 movies produced by 'Lana Wachowski'.,"MATCH (p:Person {name: 'Lana Wachowski'})-[:PRODUCED]->(m:Movie)
RETURN m.title
LIMIT 3","match
  $p isa person, has name ""Lana Wachowski"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
127,What are the first 3 movies where someone named 'Keanu Reeves' was the producer?,"MATCH (p:Person {name: 'Keanu Reeves'})-[:PRODUCED]->(m:Movie)
RETURN m.title
LIMIT 3","match
  $p isa person, has name ""Keanu Reeves"";
  $m isa movie;
  (producer: $p, film: $m) isa produced;
  $m has title $titlem;
limit 3;
fetch {
  ""title"": $titlem
};"
129,Who are the first 3 people born after 1975 who wrote a movie released after 2005?,"MATCH (p:Person)-[:WROTE]->(m:Movie)
WHERE p.born > 1975 AND m.released > 2005
RETURN p.name
ORDER BY p.born
LIMIT 3","match
  $p isa person;
  $m isa movie;
  (writer: $p, film: $m) isa wrote;
  $p has born $bornp;
  $bornp > 1975;
  $m has released $releasedm;
  $releasedm > 2005;
  $p has name $namep;
sort $bornp asc;
limit 3;
fetch {
  ""name"": $namep
};"
130,What are the titles of the top 5 movies with the highest votes?,"MATCH (m:Movie)
RETURN m.title
ORDER BY m.votes DESC
LIMIT 5","match
  $m isa movie;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 5;
fetch {
  ""title"": $titlem
};"
131,List the names of 3 people who were born after 1970.,"MATCH (p:Person)
WHERE p.born > 1970
RETURN p.name
LIMIT 3","match
  $p isa person;
  $p has born $bornp;
  $bornp > 1970;
  $p has name $namep;
limit 3;
fetch {
  ""name"": $namep
};"
132,Find the top 5 movies with the most number of reviews.,"MATCH (m:Movie)<-[r:REVIEWED]-(:Person)
RETURN m.title AS movie, count(r) AS numReviews
ORDER BY numReviews DESC
LIMIT 5","match
  $m isa movie, has title $t;
  (reviewer: $p, film: $m) isa reviewed;
reduce $numReviews = count($p) groupby $t;
sort $numReviews desc;
limit 5;
fetch {
  ""movie"": $t,
  ""numReviews"": $numReviews
};"
133,Who are the first 3 people that Keanu Reeves follows?,"MATCH (keanu:Person {name: 'Keanu Reeves'})-[:FOLLOWS]->(person:Person)
RETURN person.name
LIMIT 3","match
  $keanu isa person, has name ""Keanu Reeves"";
  $person isa person;
  (follower: $keanu, followed: $person) isa follows;
  $person has name $nameperson;
limit 3;
fetch {
  ""name"": $nameperson
};"
134,What are the roles played by Laurence Fishburne in movies released before 2010?,"MATCH (p:Person {name: 'Laurence Fishburne'})-[r:ACTED_IN]->(m:Movie)
WHERE m.released < 2010
RETURN m.title, r.roles","match
  $p isa person, has name ""Laurence Fishburne"";
  $m isa movie;
  $r (actor: $p, film: $m) isa acted_in, has roles $rolesr;
  $m has released $releasedm;
  $releasedm < 2010;
  $m has title $titlem;
fetch {
  ""title"": $titlem,
  ""roles"": $rolesr
};"
135,Which movie has the lowest number of votes and what is its tagline?,"MATCH (m:Movie)
WITH m
ORDER BY m.votes
LIMIT 1
RETURN m.title AS movie, m.tagline AS tagline","match
  $m isa movie;
  $m has title $titlem;
  $m has tagline $taglinem;
  $m has votes $votesm;
sort $votesm asc;
limit 1;
fetch {
  ""movie"": $titlem,
  ""tagline"": $taglinem
};"
136,List the top 3 directors by the number of movies they have directed.,"MATCH (d:Person)-[:DIRECTED]->(m:Movie)
RETURN d.name AS director, count(m) AS num_movies_directed
ORDER BY num_movies_directed DESC
LIMIT 3","match
  $d isa person;
  $m isa movie;
  (director: $d, film: $m) isa directed;
  $d has name $named;
reduce $num_movies_directed = count($m) groupby $named;
sort $num_movies_directed desc;
limit 3;
fetch {
  ""director"": $named,
  ""num_movies_directed"": $num_movies_directed
};"
137,What are the names of the people who reviewed 'The Matrix' and what were their ratings?,"MATCH (p:Person)-[r:REVIEWED]->(m:Movie {title: 'The Matrix'})
RETURN p.name AS reviewer, r.rating AS rating","match
  $p isa person;
  $m isa movie, has title ""The Matrix"";
  $r (reviewer: $p, film: $m) isa reviewed, has rating $ratingr;
  $p has name $namep;
fetch {
  ""reviewer"": $namep,
  ""rating"": $ratingr
};"
139,What are the top 5 movies with the highest average review rating?,"MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WITH m, avg(r.rating) AS avgRating
ORDER BY avgRating DESC
LIMIT 5
RETURN m.title AS movie, avgRating","match
  $m isa movie, has title $t;
  $rev (reviewer: $p, film: $m) isa reviewed, has rating $r;
reduce $avgRating = mean($r) groupby $t;
sort $avgRating desc;
limit 5;
fetch {
  ""movie"": $t,
  ""avgRating"": $avgRating
};"
140,List the top 3 movies by Laurence Fishburne as an actor.,"MATCH (p:Person {name: 'Laurence Fishburne'})-[:ACTED_IN]->(m:Movie)
RETURN m.title, m.votes
ORDER BY m.votes DESC
LIMIT 3","match
  $p isa person, has name ""Laurence Fishburne"";
  $m isa movie;
  (actor: $p, film: $m) isa acted_in;
  $m has title $titlem;
  $m has votes $votesm;
sort $votesm desc;
limit 3;
fetch {
  ""title"": $titlem,
  ""votes"": $votesm
};"
141,"What are the names of the movies that received a review summary 'Dark, but compelling'?","MATCH (m:Movie)<-[r:REVIEWED]-(p:Person)
WHERE r.summary = 'Dark, but compelling'
RETURN m.title","match
$m isa movie, has title $title;
$p isa person;
$r (reviewer: $p, film: $m) isa reviewed, has summary $summary;
$summary == ""Dark, but compelling"";

fetch {
  ""title"": $title
};"
144,What are the first 3 most recent movies that have a tagline?,"MATCH (m:Movie)
WHERE m.tagline IS NOT NULL
RETURN m.title, m.tagline, m.released
ORDER BY m.released DESC
LIMIT 3","match
  $m isa movie;
  $m has tagline $taglinem;
  $m has title $titlem;
  $m has released $releasedm;
sort $releasedm desc;
limit 3;
fetch {
  ""title"": $titlem,
  ""tagline"": $taglinem,
  ""released"": $releasedm
};"
